,real_time,tcn,hybrid,bond_graph,y_cnnlstm,x
2678,9.306837607,9.316604,9.287131003,9.276256624,9.142335,0.570456
2679,9.313675214,9.281375,9.278633406,9.276840776,9.142967,0.57059424
2680,9.347863248,9.287373,9.283071959,9.277424056,9.1436,0.57073248
2681,9.31025641,9.319615,9.304957921,9.278006466,9.144233,0.57087072
2682,9.368376068,9.284729,9.282321388,9.278588009,9.144864,0.57100896
2683,9.313675214,9.33933,9.320352026,9.279168686,9.145495,0.5711472
2684,9.399145299,9.28821,9.285999957,9.2797485,9.146125,0.57128544
2685,9.341025641,9.368921,9.348750109,9.280327454,9.146755,0.57142368
2686,9.375213675,9.314166,9.30778758,9.280905549,9.147381,0.57156192
2687,9.416239316,9.345844,9.328175467,9.281482789,9.148004,0.57170016
2688,9.317094017,9.385287,9.352388965,9.282059175,9.148626,0.5718384
2689,9.470940171,9.292377,9.288137796,9.28263471,9.149247,0.57197664
2690,9.28974359,9.436989,9.350496292,9.283209396,9.149867,0.57211488
2691,9.306837607,9.268503,9.275656813,9.283783235,9.150485,0.57225312
2692,9.28974359,9.281934,9.283199555,9.284356231,9.151102,0.57239136
2693,9.327350427,9.266373,9.274285611,9.284928384,9.151719,0.5725296
2694,9.344444444,9.301001,9.295067994,9.285499698,9.152334,0.57266784
2695,9.320512821,9.316986,9.29636919,9.286070174,9.152948,0.57280608
2696,9.392307692,9.2950735,9.289525086,9.286639815,9.153563,0.57294432
2697,9.272649573,9.362587,9.323407567,9.287208622,9.154174,0.57308256
2698,9.402564103,9.2525835,9.265469682,9.2877766,9.154786,0.5732208
2699,9.296581197,9.372037,9.348018456,9.288343748,9.155396,0.57335904
2700,9.361538462,9.274558,9.279309953,9.288910071,9.156006,0.57349728
2701,9.28974359,9.333316,9.319090277,9.289475569,9.156615,0.57363552
2702,9.313675214,9.268019,9.27319409,9.290040246,9.157224,0.57377376
2703,9.375213675,9.289085,9.289550452,9.290604103,9.157831,0.573912
2704,9.405982906,9.346313,9.319014003,9.291167142,9.158439,0.57405024
2705,9.320512821,9.3756485,9.336145057,9.291729367,9.159044,0.57418848
2706,9.388888889,9.296782,9.294096274,9.292290778,9.159649,0.57432672
2707,9.317094017,9.359348,9.31786766,9.292851378,9.1602545,0.57446496
2708,9.405982906,9.293636,9.293557117,9.293411169,9.160858,0.5746032
2709,9.378632479,9.37595,9.351514387,9.293970154,9.161461,0.57474144
2710,9.327350427,9.35023,9.315752476,9.294528334,9.162065,0.57487968
2711,9.330769231,9.302897,9.297465516,9.295085712,9.162666,0.57501792
2712,9.317094017,9.305503,9.300494636,9.295642289,9.163267,0.57515616
2713,9.320512821,9.293039,9.294815493,9.296198068,9.163868,0.5752944
2714,9.334188034,9.29621,9.296459029,9.296753052,9.164469,0.57543264
2715,9.457264957,9.308892,9.302069149,9.297307241,9.165068,0.57557088
2716,9.28974359,9.424504,9.330078498,9.297860638,9.165667,0.57570912
2717,9.334188034,9.270627,9.281326606,9.298413246,9.1662655,0.57584736
2718,9.426495726,9.309153,9.304862256,9.298965066,9.1668625,0.5759856
2719,9.296581197,9.395685,9.359296106,9.2995161,9.16746,0.57612384
2720,9.409401709,9.276642,9.28324781,9.300066351,9.1680565,0.57626208
2721,9.361538462,9.379237,9.333981507,9.30061582,9.168653,0.57640032
2722,9.279487179,9.335053,9.30839989,9.301164509,9.169249,0.57653856
2723,9.457264957,9.260743,9.290123301,9.301712421,9.169843,0.5766768
2724,9.313675214,9.424052,9.368238352,9.302259558,9.170437,0.57681504
2725,9.323931624,9.292872,9.296322665,9.302805921,9.171031,0.57695328
2726,9.28974359,9.300289,9.301525469,9.303351512,9.171624,0.57709152
2727,9.334188034,9.269718,9.285546989,9.303896334,9.172216,0.57722976
2728,9.293162393,9.309922,9.306721368,9.304440389,9.172809,0.577368
2729,9.45042735,9.273145,9.294160313,9.304983678,9.1734,0.57750624
2730,9.276068376,9.4179325,9.364852977,9.305526204,9.173991,0.57764448
2731,9.323931624,9.259628,9.278766171,9.306067968,9.174581,0.57778272
2732,9.306837607,9.300786,9.302948877,9.306608972,9.175171,0.57792096
2733,9.443589744,9.2855,9.292361891,9.307149219,9.175759,0.5780592
2734,9.388888889,9.411825,9.371660301,9.307688711,9.176348,0.57819744
2735,9.323931624,9.361307,9.341745258,9.308227448,9.176936,0.57833568
2736,9.334188034,9.302198,9.304574451,9.308765434,9.177524,0.57847392
2737,9.402564103,9.310581,9.310058572,9.30930267,9.17811,0.57861216
2738,9.436752137,9.373615,9.343039211,9.309839158,9.178697,0.5787504
2739,9.388888889,9.405713,9.358256954,9.3103749,9.179282,0.57888864
2740,9.42991453,9.361596,9.331900548,9.310909897,9.179868,0.57902688
2741,9.375213675,9.399356,9.353061897,9.311444153,9.180452,0.57916512
2742,9.327350427,9.349305,9.329228288,9.311977668,9.181036,0.57930336
2743,9.313675214,9.305652,9.310116196,9.312510445,9.18162,0.5794416
2744,9.388888889,9.29278,9.304072265,9.313042485,9.182202,0.57957984
2745,9.252136752,9.361582,9.341299714,9.31357379,9.182785,0.57971808
2746,9.388888889,9.238732,9.256666657,9.314104362,9.183366,0.57985632
2747,9.323931624,9.361836,9.354222054,9.314634204,9.183948,0.57999456
2748,9.460683761,9.303363,9.307109884,9.315163316,9.184527,0.5801328
2749,9.361538462,9.428435,9.353519294,9.315691701,9.185108,0.58027104
2750,9.320512821,9.3383045,9.323503075,9.31621936,9.185688,0.58040928
2751,9.375213675,9.300092,9.307740353,9.316746296,9.186267,0.58054752
2752,9.313675214,9.349535,9.335921234,9.31727251,9.186846,0.58068576
2753,9.330769231,9.294477,9.308672314,9.317798004,9.187424,0.580824
2754,9.423076923,9.309034,9.313891223,9.31832278,9.188001,0.58096224
2755,9.457264957,9.393798,9.367068264,9.318846839,9.188577,0.58110048
2756,9.337606838,9.425726,9.380208523,9.319370183,9.189154,0.58123872
2757,9.409401709,9.317457,9.318421949,9.319892815,9.18973,0.58137696
2758,9.341025641,9.381443,9.361232667,9.320414736,9.190305,0.5815152
2759,9.45042735,9.320003,9.320448567,9.320935947,9.19088,0.58165344
2760,9.412820513,9.4193125,9.366768874,9.321456451,9.191454,0.58179168
2761,9.371794872,9.385059,9.361853709,9.321976249,9.192028,0.58192992
2762,9.382051282,9.347697,9.339720497,9.322495343,9.192601,0.58206816
2763,9.286324786,9.356645,9.346598819,9.323013735,9.193173,0.5822064
2764,9.392307692,9.271126,9.292259548,9.323531426,9.193747,0.58234464
2765,9.354700855,9.366308,9.344274137,9.324048418,9.194317,0.58248288
2766,9.399145299,9.332499,9.329945765,9.324564714,9.194888,0.58262112
2767,9.31025641,9.372689,9.354283705,9.325080314,9.195459,0.58275936
2768,9.460683761,9.293218,9.307582287,9.32559522,9.19603,0.5828976
2769,9.327350427,9.428888,9.391062202,9.326109435,9.196599,0.58303584
2770,9.433333333,9.309557,9.316603212,9.326622959,9.197168,0.58317408
2771,9.45042735,9.404485,9.366202145,9.327135795,9.197737,0.58331232
2772,9.42991453,9.42022,9.378672786,9.327647944,9.198304,0.58345056
2773,9.41965812,9.401504,9.373437332,9.328159407,9.198872,0.5835888
2774,9.405982906,9.392065,9.368904067,9.328670188,9.199439,0.58372704
2775,9.402564103,9.379565,9.356752761,9.329180286,9.200006,0.58386528
2776,9.351282051,9.376503,9.344173628,9.329689705,9.200572,0.58400352
2777,9.382051282,9.330727,9.330451711,9.330198445,9.201138,0.58414176
2778,9.313675214,9.35795,9.34656486,9.330706508,9.201703,0.58428
2779,9.470940171,9.297132,9.313726207,9.331213896,9.202267,0.58441824
2780,9.484615385,9.439028,9.382395101,9.33172061,9.202831,0.58455648
2781,9.443589744,9.45253,9.373018654,9.332226653,9.203394,0.58469472
2782,9.474358974,9.414966,9.36731389,9.332732025,9.203958,0.58483296
2783,9.395726496,9.443079,9.369468569,9.333236729,9.20452,0.5849712
2784,9.337606838,9.372246,9.353831904,9.333740765,9.205082,0.58510944
2785,9.28974359,9.319228,9.323635339,9.334244137,9.205644,0.58524768
2786,9.337606838,9.27572,9.302640621,9.334746844,9.206204,0.58538592
2787,9.330769231,9.318323,9.326329744,9.335248889,9.206765,0.58552416
2788,9.351282051,9.312678,9.322276005,9.335750274,9.207325,0.5856624
2789,9.508547009,9.331128,9.333698076,9.336251,9.207886,0.58580064
2790,9.460683761,9.474646,9.397176618,9.336751068,9.208445,0.58593888
2791,9.436752137,9.431438,9.388086005,9.337250481,9.2090025,0.58607712
2792,9.460683761,9.409205,9.372007365,9.337749239,9.20956,0.58621536
2793,9.347863248,9.43127,9.386331611,9.338247344,9.210118,0.5863536
2794,9.337606838,9.330298,9.332396406,9.338744799,9.210675,0.58649184
2795,9.330769231,9.31961,9.325628454,9.339241604,9.211232,0.58663008
2796,9.409401709,9.313496,9.324179381,9.33973776,9.211787,0.58676832
2797,9.385470085,9.384604,9.367457917,9.340233271,9.212343,0.58690656
2798,9.436752137,9.36334,9.353529274,9.340728136,9.212898,0.5870448
2799,9.354700855,9.409741,9.370279153,9.341222358,9.213453,0.58718304
2800,9.368376068,9.336651,9.339702308,9.341715938,9.214007,0.58732128
2801,9.457264957,9.347869,9.344658309,9.342208878,9.214561,0.58745952
2802,9.347863248,9.428851,9.382529819,9.342701179,9.215115,0.58759776
2803,9.382051282,9.331126,9.33610181,9.343192843,9.215667,0.587736
2804,9.457264957,9.3603735,9.351027105,9.343683871,9.21622,0.58787424
2805,9.368376068,9.429074,9.377863227,9.344174265,9.216772,0.58801248
2806,9.488034188,9.34977,9.347500049,9.344664025,9.217322,0.58815072
2807,9.467521368,9.457573,9.417436688,9.345153155,9.217874,0.58828896
2808,9.464102564,9.438688,9.409162263,9.345641655,9.218424,0.5884272
2809,9.44017094,9.435631,9.387346262,9.346129526,9.218974,0.58856544
2810,9.354700855,9.413961,9.362602524,9.34661677,9.219523,0.58870368
2811,9.464102564,9.337783,9.343080448,9.34710339,9.220072,0.58884192
2812,9.436752137,9.43594,9.402169719,9.347589385,9.220621,0.58898016
2813,9.44017094,9.411224,9.390351146,9.348074758,9.2211685,0.5891184
2814,9.361538462,9.414196,9.378535066,9.348559509,9.221716,0.58925664
2815,9.347863248,9.344242,9.347764693,9.349043642,9.222262,0.58939488
2816,9.347863248,9.331065,9.34096603,9.349527156,9.22281,0.58953312
2817,9.447008547,9.331046,9.33774204,9.350010053,9.223355,0.58967136
2818,9.447008547,9.420811,9.397553191,9.350492335,9.223902,0.5898096
2819,9.341025641,9.420879,9.399100295,9.350974004,9.224447,0.58994784
2820,9.334188034,9.326503,9.333755815,9.35145506,9.224991,0.59008608
2821,9.337606838,9.319141,9.335380993,9.351935505,9.225535,0.59022432
2822,9.368376068,9.322246,9.337897717,9.352415341,9.22608,0.59036256
2823,9.402564103,9.349948,9.351250551,9.352894568,9.226623,0.5905008
2824,9.358119658,9.38095,9.3706587,9.353373189,9.227166,0.59063904
2825,9.327350427,9.3415365,9.346389504,9.353851205,9.227708,0.59077728
2826,9.44017094,9.313676,9.340831413,9.354328616,9.22825,0.59091552
2827,9.375213675,9.415397,9.368741886,9.354805426,9.228791,0.59105376
2828,9.378632479,9.357644,9.355811815,9.355281634,9.229332,0.591192
2829,9.460683761,9.360058,9.357256726,9.355757242,9.229873,0.59133024
2830,9.327350427,9.434345,9.388973929,9.356232252,9.2304125,0.59146848
2831,9.317094017,9.315045,9.337145318,9.356706665,9.230952,0.59160672
2832,9.488034188,9.304757,9.33174678,9.357180482,9.231491,0.59174496
2833,9.44017094,9.459274,9.402657968,9.357653706,9.23203,0.5918832
2834,9.388888889,9.416757,9.385155121,9.358126336,9.232568,0.59202144
2835,9.481196581,9.370445,9.364120911,9.358598375,9.233107,0.59215968
2836,9.460683761,9.4536,9.396583181,9.359069823,9.233644,0.59229792
2837,9.443589744,9.435228,9.382108996,9.359540683,9.2341795,0.59243616
2838,9.368376068,9.419892,9.382566104,9.360010955,9.234716,0.5925744
2839,9.364957265,9.352695,9.355484659,9.360480641,9.235252,0.59271264
2840,9.484615385,9.348878,9.352687711,9.360949743,9.235788,0.59285088
2841,9.409401709,9.457204,9.416025176,9.361418261,9.236323,0.59298912
2842,9.45042735,9.390174,9.375402051,9.361886196,9.236857,0.59312736
2843,9.457264957,9.426141,9.376691654,9.362353551,9.237391,0.5932656
2844,9.385470085,9.43262,9.376055457,9.362820326,9.237926,0.59340384
2845,9.433333333,9.368711,9.365509972,9.363286524,9.238459,0.59354208
2846,9.460683761,9.4108715,9.384750033,9.363752144,9.238992,0.59368032
2847,9.378632479,9.435857,9.394875247,9.364217188,9.239524,0.59381856
2848,9.470940171,9.363003,9.364065398,9.364681659,9.240056,0.5939568
2849,9.351282051,9.445399,9.399236179,9.365145556,9.240587,0.59409504
2850,9.378632479,9.338627,9.348922139,9.365608882,9.241118,0.59423328
2851,9.470940171,9.36208,9.364296698,9.366071637,9.241649,0.59437152
2852,9.457264957,9.445667,9.398827081,9.366533823,9.242179,0.59450976
2853,9.337606838,9.433748,9.402536518,9.366995441,9.242708,0.594648
2854,9.351282051,9.326154,9.353190034,9.367456492,9.2432375,0.59478624
2855,9.354700855,9.33786,9.358482153,9.367916979,9.243767,0.59492448
2856,9.511965812,9.341151,9.358814546,9.368376901,9.244295,0.59506272
2857,9.371794872,9.483537,9.414569651,9.36883626,9.244823,0.59520096
2858,9.378632479,9.3584585,9.364387243,9.369295058,9.245351,0.5953392
2859,9.474358974,9.363073,9.366370833,9.369753295,9.245877,0.59547744
2860,9.395726496,9.449506,9.410981276,9.370210974,9.246405,0.59561568
2861,9.460683761,9.379678,9.37331649,9.370668094,9.246931,0.59575392
2862,9.447008547,9.437194,9.395641657,9.371124658,9.247457,0.59589216
2863,9.433333333,9.425487,9.408456912,9.371580667,9.247982,0.5960304
2864,9.501709402,9.413216,9.393991332,9.372036122,9.248507,0.59616864
2865,9.433333333,9.474902,9.420780788,9.372491023,9.249031,0.59630688
2866,9.388888889,9.414035,9.40069156,9.372945374,9.249555,0.59644512
2867,9.447008547,9.37363,9.373530515,9.373399173,9.250079,0.59658336
2868,9.364957265,9.42539,9.390836368,9.373852424,9.250602,0.5967216
2869,9.494871795,9.35237,9.36583634,9.374305126,9.251125,0.59685984
2870,9.491452991,9.469164,9.42487547,9.374757282,9.251647,0.59699808
2871,9.388888889,9.466342,9.416994579,9.375208892,9.252169,0.59713632
2872,9.41965812,9.374967,9.375370345,9.375659957,9.25269,0.59727456
2873,9.347863248,9.401385,9.384060522,9.37611048,9.253212,0.5974128
2874,9.498290598,9.336869,9.358927093,9.37656046,9.253732,0.59755104
2875,9.525641026,9.472761,9.424547002,9.3770099,9.254252,0.59768928
2876,9.467521368,9.497719,9.44561073,9.3774588,9.254772,0.59782752
2877,9.556410256,9.44587,9.426252208,9.377907161,9.255291,0.59796576
2878,9.515384615,9.525981,9.47646398,9.378354985,9.25581,0.598104
2879,9.518803419,9.489099,9.430445924,9.378802274,9.256328,0.59824224
2880,9.453846154,9.491869,9.407880349,9.379249027,9.256846,0.59838048
2881,9.42991453,9.433999,9.405737182,9.379695246,9.257363,0.59851872
2882,9.358119658,9.412038,9.39987123,9.380140933,9.257881,0.59865696
2883,9.416239316,9.347065,9.361073678,9.380586088,9.258398,0.5987952
2884,9.409401709,9.399177,9.391927088,9.381030713,9.258914,0.59893344
2885,9.361538462,9.393649,9.387138387,9.381474809,9.25943,0.59907168
2886,9.382051282,9.350436,9.369344573,9.381918377,9.259946,0.59920992
2887,9.395726496,9.368778,9.376253445,9.382361418,9.26046,0.59934816
2888,9.42991453,9.381375,9.38191294,9.382803934,9.260975,0.5994864
2889,9.395726496,9.41225,9.401366885,9.383245924,9.26149,0.59962464
2890,9.436752137,9.381963,9.382791247,9.383687392,9.262004,0.59976288
2891,9.42991453,9.41858,9.401498887,9.384128337,9.262516,0.59990112
2892,9.382051282,9.412897,9.394728154,9.384568761,9.26303,0.60003936
2893,9.525641026,9.369912,9.377953909,9.385008664,9.263542,0.6001776
2894,9.378632479,9.499398,9.438978712,9.385448049,9.264054,0.60031584
2895,9.395726496,9.367558,9.378088319,9.385886916,9.264566,0.60045408
2896,9.498290598,9.382088,9.384595319,9.386325266,9.265078,0.60059232
2897,9.433333333,9.474648,9.421825276,9.386763101,9.265589,0.60073056
2898,9.433333333,9.417134,9.39982288,9.387200421,9.266099,0.6008688
2899,9.409401709,9.416635,9.399471074,9.387637227,9.266609,0.60100704
2900,9.368376068,9.39525,9.391210686,9.388073522,9.267119,0.60114528
2901,9.457264957,9.357906,9.376337791,9.388509305,9.267628,0.60128352
2902,9.395726496,9.437867,9.416015446,9.388944578,9.268137,0.60142176
2903,9.378632479,9.383375,9.38546175,9.389379341,9.268646,0.60156
2904,9.41965812,9.367565,9.377386759,9.389813597,9.269154,0.60169824
2905,9.392307692,9.40452,9.399214938,9.390247346,9.269661,0.60183648
2906,9.44017094,9.380281,9.384936899,9.39068059,9.270168,0.60197472
2907,9.552991453,9.42323,9.406370524,9.391113328,9.270676,0.60211296
2908,9.532478632,9.525551,9.463376404,9.391545563,9.271182,0.6022512
2909,9.361538462,9.507432,9.439527631,9.391977295,9.271688,0.60238944
2910,9.392307692,9.352979,9.374822517,9.392408526,9.272194,0.60252768
2911,9.535897436,9.380258,9.388321224,9.392839256,9.272698,0.60266592
2912,9.416239316,9.510359,9.436570586,9.393269486,9.273204,0.60280416
2913,9.385470085,9.4035425,9.398928765,9.393699219,9.273707,0.6029424
2914,9.484615385,9.374697,9.380176032,9.394128454,9.274212,0.60308064
2915,9.378632479,9.463813,9.433719841,9.394557193,9.274715,0.60321888
2916,9.587179487,9.368716,9.387418748,9.394985436,9.275218,0.60335712
2917,9.45042735,9.556687,9.482902112,9.395413185,9.275722,0.60349536
2918,9.364957265,9.435781,9.416473557,9.395840442,9.276224,0.6036336
2919,9.511965812,9.356301,9.374239011,9.396267206,9.276726,0.60377184
2920,9.416239316,9.4892435,9.453909792,9.396693479,9.277227,0.60391008
2921,9.457264957,9.403789,9.400299725,9.397119261,9.277729,0.60404832
2922,9.505128205,9.440263,9.420467734,9.397544555,9.27823,0.60418656
2923,9.556410256,9.483592,9.43170126,9.397969361,9.27873,0.6043248
2924,9.470940171,9.53007,9.428568601,9.39839368,9.279231,0.60446304
2925,9.405982906,9.454123,9.416678845,9.398817513,9.27973,0.60460128
2926,9.416239316,9.394676,9.397862367,9.399240861,9.28023,0.60473952
2927,9.426495726,9.403696,9.400785886,9.399663724,9.280728,0.60487776
2928,9.405982906,9.413123,9.404481471,9.400086105,9.281227,0.605016
2929,9.518803419,9.394803,9.399526014,9.400508004,9.281725,0.60515424
2930,9.477777778,9.496318,9.417348564,9.400929422,9.282223,0.60529248
2931,9.42991453,9.46043,9.415383948,9.40135036,9.28272,0.60543072
2932,9.470940171,9.417096,9.40918853,9.401770819,9.283215,0.60556896
2933,9.392307692,9.453743,9.434935417,9.4021908,9.283709,0.6057072
2934,9.498290598,9.38275,9.391696181,9.402610304,9.284202,0.60584544
2935,9.470940171,9.478166,9.44232689,9.403029332,9.284695,0.60598368
2936,9.42991453,9.454631,9.423994918,9.403447885,9.285186,0.60612192
2937,9.416239316,9.417504,9.408557333,9.403865964,9.285677,0.60626016
2938,9.409401709,9.4049225,9.40454463,9.40428357,9.286169,0.6063984
2939,9.522222222,9.39874,9.401589187,9.404700704,9.286659,0.60653664
2940,9.508547009,9.500328,9.452228014,9.405117367,9.287148,0.60667488
2941,9.501709402,9.489024,9.435513855,9.405533559,9.287638,0.60681312
2942,9.477777778,9.482882,9.433704651,9.405949282,9.288126,0.60695136
2943,9.518803419,9.461475,9.434925859,9.406364537,9.288614,0.6070896
2944,9.515384615,9.498154,9.439648023,9.406779325,9.289103,0.60722784
2945,9.45042735,9.495527,9.43890025,9.407193646,9.289564,0.60736608
2946,9.334188034,9.437211,9.419568626,9.407607502,9.290017,0.60750432
2947,9.378632479,9.33026,9.372825223,9.408020894,9.290467,0.60764256
2948,9.358119658,9.371048,9.385237014,9.408433822,9.290915,0.6077808
2949,9.529059829,9.352311,9.382175562,9.408846288,9.291356,0.60791904
2950,9.481196581,9.507548,9.454252849,9.409258292,9.291796,0.60805728
2951,9.491452991,9.465531,9.43736986,9.409669835,9.292232,0.60819552
2952,9.402564103,9.474471,9.434503803,9.410080918,9.2926655,0.60833376
2953,9.453846154,9.39379,9.404424726,9.410491543,9.293096,0.608472
2954,9.505128205,9.4401045,9.427948982,9.41090171,9.293525,0.60861024
2955,9.402564103,9.486808,9.457951648,9.41131142,9.29395,0.60874848
2956,9.388888889,9.394066,9.401276196,9.411720674,9.294374,0.60888672
2957,9.457264957,9.381344,9.397725462,9.412129472,9.294797,0.60902496
2958,9.416239316,9.4434805,9.426449733,9.412537817,9.295218,0.6091632
2959,9.412820513,9.406801,9.408911795,9.412945708,9.295638,0.60930144
2960,9.42991453,9.403648,9.408445436,9.413353147,9.296057,0.60943968
2961,9.522222222,9.419324,9.415297825,9.413760135,9.296474,0.60957792
2962,9.368376068,9.502645,9.441502562,9.414166672,9.296891,0.60971616
2963,9.399145299,9.363138,9.396002735,9.414572759,9.297308,0.6098544
2964,9.382051282,9.391287,9.407593495,9.414978398,9.297722,0.60999264
2965,9.484615385,9.375697,9.403298436,9.415383589,9.298137,0.61013088
2966,9.395726496,9.468924,9.43046186,9.415788333,9.298551,0.61026912
2967,9.409401709,9.388628,9.406112113,9.41619263,9.298963,0.61040736
2968,9.423076923,9.401113,9.409688653,9.416596483,9.299375,0.6105456
2969,9.45042735,9.413814,9.415456836,9.416999892,9.2997875,0.61068384
2970,9.460683761,9.4387,9.429243213,9.417402857,9.300198,0.61082208
2971,9.542735043,9.448259,9.431768974,9.417805379,9.30061,0.61096032
2972,9.423076923,9.5222645,9.464143079,9.41820746,9.30102,0.61109856
2973,9.488034188,9.414418,9.416799498,9.4186091,9.301429,0.6112368
2974,9.436752137,9.472996,9.439846616,9.419010301,9.301839,0.61137504
2975,9.399145299,9.427058,9.422506568,9.419411062,9.302247,0.61151328
2976,9.460683761,9.392412,9.408404919,9.419811385,9.302656,0.61165152
2977,9.522222222,9.448393,9.432327349,9.420211271,9.303064,0.61178976
2978,9.436752137,9.504506,9.462968869,9.420610721,9.3034725,0.611928
2979,9.44017094,9.427456,9.424654785,9.421009735,9.30388,0.61206624
2980,9.409401709,9.430508,9.427181196,9.421408315,9.304287,0.61220448
2981,9.573504274,9.40227,9.408766411,9.42180646,9.304694,0.61234272
2982,9.529059829,9.550937,9.49774994,9.422204173,9.3051,0.61248096
2983,9.423076923,9.512035,9.460302945,9.422601454,9.305507,0.6126192
2984,9.546153846,9.41529,9.420202936,9.422998303,9.305912,0.61275744
2985,9.423076923,9.526373,9.447370018,9.423394722,9.306318,0.61289568
2986,9.436752137,9.41549,9.422361942,9.423790711,9.306724,0.61303392
2987,9.375213675,9.427905,9.425715984,9.424186272,9.307128,0.61317216
2988,9.399145299,9.371363,9.391228842,9.424581405,9.307533,0.6133104
2989,9.423076923,9.393343,9.405200647,9.424976111,9.307938,0.61344864
2990,9.491452991,9.415511,9.419390471,9.425370391,9.308342,0.61358688
2991,9.546153846,9.477661,9.456948203,9.425764245,9.308745,0.61372512
2992,9.402564103,9.527626,9.468139171,9.426157675,9.309149,0.61386336
2993,9.511965812,9.397179,9.416269049,9.426550681,9.309552,0.6140016
2994,9.44017094,9.49637,9.45056688,9.426943264,9.309955,0.61413984
2995,9.364957265,9.431892,9.429026942,9.427335425,9.310357,0.61427808
2996,9.532478632,9.36258,9.406942163,9.427727165,9.31076,0.61441632
2997,9.460683761,9.514942,9.45536881,9.428118485,9.311162,0.61455456
2998,9.436752137,9.451064,9.436140654,9.428509385,9.3115635,0.6146928
2999,9.45042735,9.428965,9.428916701,9.428899866,9.311965,0.61483104
3000,9.535897436,9.4415865,9.433797104,9.429289929,9.3123665,0.61496928
3001,9.464102564,9.518946,9.447194796,9.429679576,9.312767,0.61510752
3002,9.505128205,9.454546,9.435196245,9.430068805,9.313168,0.61524576
3003,9.44017094,9.491453,9.451412203,9.43045762,9.313568,0.615384
3004,9.388888889,9.432615,9.431308084,9.430846019,9.313969,0.61552224
3005,9.518803419,9.38535,9.407590933,9.431234005,9.314367,0.61566048
3006,9.45042735,9.503576,9.474997483,9.431621577,9.314766,0.61579872
3007,9.477777778,9.44233,9.437881779,9.432008737,9.315163,0.61593696
3008,9.453846154,9.467325,9.451996138,9.432395486,9.31556,0.6160752
3009,9.382051282,9.445556,9.435968739,9.432781824,9.315958,0.61621344
3010,9.546153846,9.379494,9.411397595,9.433167752,9.316354,0.61635168
3011,9.505128205,9.528728,9.499764457,9.43355327,9.31675,0.61648992
3012,9.474358974,9.493155,9.47057433,9.43393838,9.317146,0.61662816
3013,9.453846154,9.464826,9.450794413,9.434323083,9.317541,0.6167664
3014,9.402564103,9.445958,9.439181109,9.434707379,9.317936,0.61690464
3015,9.552991453,9.398787,9.422582613,9.435091269,9.318331,0.61704288
3016,9.518803419,9.535502,9.491626539,9.435474753,9.318726,0.61718112
3017,9.525641026,9.506014,9.475484629,9.435857833,9.31912,0.61731936
3018,9.45042735,9.511906,9.471686802,9.43624051,9.319512,0.6174576
3019,9.457264957,9.443329,9.439493931,9.436622783,9.319906,0.61759584
3020,9.412820513,9.449544,9.439613386,9.437004654,9.3203,0.61773408
3021,9.460683761,9.408727,9.429442876,9.437386124,9.320692,0.61787232
3022,9.477777778,9.452764,9.444288223,9.437767193,9.321085,0.61801056
3023,9.460683761,9.468695,9.449196458,9.438147862,9.321477,0.6181488
3024,9.55982906,9.453079,9.441957941,9.438528132,9.321869,0.61828704
3025,9.426495726,9.542869,9.466108172,9.438908004,9.322261,0.61842528
3026,9.474358974,9.421939,9.433716553,9.439287478,9.322653,0.61856352
3027,9.529059829,9.465792,9.44720608,9.439666555,9.323043,0.61870176
3028,9.54957265,9.515535,9.471717498,9.440045236,9.323434,0.61884
3029,9.467521368,9.534543,9.466645019,9.440423521,9.323825,0.61897824
3030,9.45042735,9.460014,9.44410852,9.440801412,9.324215,0.61911648
3031,9.522222222,9.444184,9.442492277,9.441178909,9.324605,0.61925472
3032,9.412820513,9.509593,9.486456611,9.441556013,9.324995,0.61939296
3033,9.55982906,9.409845,9.427905655,9.441932725,9.325385,0.6195312
3034,9.491452991,9.543409,9.488433703,9.442309045,9.325773,0.61966944
3035,9.460683761,9.482475,9.463066407,9.442684973,9.326162,0.61980768
3036,9.453846154,9.454089,9.449163215,9.443060512,9.326551,0.61994592
3037,9.546153846,9.447803,9.445778622,9.443435661,9.32694,0.62008416
3038,9.563247863,9.531704,9.477610331,9.443810422,9.327328,0.6202224
3039,9.57008547,9.5479965,9.506178993,9.444184794,9.327716,0.62036064
3040,9.405982906,9.554394,9.517003478,9.44455878,9.328103,0.62049888
3041,9.423076923,9.405349,9.420138992,9.444932378,9.328491,0.62063712
3042,9.447008547,9.419762,9.43067428,9.445305591,9.328878,0.62077536
3043,9.474358974,9.441908,9.444042046,9.445678419,9.329266,0.6209136
3044,9.576923077,9.46722,9.456700897,9.446050862,9.329652,0.62105184
3045,9.535897436,9.560255,9.50930847,9.446422922,9.330038,0.62119008
3046,9.57008547,9.524327,9.471950524,9.446794598,9.330424,0.62132832
3047,9.494871795,9.554837,9.482934612,9.447165893,9.330811,0.62146656
3048,9.464102564,9.486709,9.465103029,9.447536805,9.331196,0.6216048
3049,9.532478632,9.458302,9.451617867,9.447907337,9.33158,0.62174304
3050,9.388888889,9.520786,9.484508002,9.448277489,9.331966,0.62188128
3051,9.477777778,9.38955,9.408264075,9.448647262,9.332351,0.62201952
3052,9.54957265,9.470976,9.462604996,9.449016655,9.332736,0.62215776
3053,9.41965812,9.536526,9.48943246,9.449385671,9.333119,0.622296
3054,9.412820513,9.418358,9.43906395,9.449754309,9.333504,0.62243424
